id,worth in Billion USD,age,gender,Country,image,name,industry,company_name
8747,1.3,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666,Liu Baolin,Fashion & Retail , pharmacies
9730,1.3,84.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,Jose Llado Fernandez-Urrutia,Construction & Engineering , construction
2299,1.3,,None,None,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,Lu Di,Technology , drones
7754,1.3,58.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,"Cargill Macmillan, Iii.",Food and Beverage , Cargill
1367,1.3,68.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517,John Macmillan,Food and Beverage , Cargill
1414,1.3,66.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,Martha Macmillan,Food and Beverage , Cargill
3220,1.3,64.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,William Macmillan,Food and Beverage , Cargill
8096,1.3,36.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992,Katarina Martinson,Diversified , investments
1890,1.3,65.0,None,USA,https://specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=201&cropY2=2348,Craig Newmark,Technology , Craigslist
8204,1.3,84.0,Male,United States,https://specials-images.forbesimg.com/imageserve/56d0ba12e4b0c144a7f65ae3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Bruce Nordstrom,Fashion & Retail , Nordstrom department stores
8174,1.3,56.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,Pierre Karl Péladeau,Media & Entertainment , media
2375,1.3,44.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,David Penaloza Alanis,Construction & Engineering , toll roads
7119,1.3,53.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,Andreas Pohl,Finance and Investments , mutual funds
5073,1.3,58.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,"Reinfried Pohl, Jr.",Finance and Investments , mutual funds
4469,1.3,78.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,Mahendra Prasad,Healthcare , pharmaceuticals
4768,1.3,46.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305,Anton Rabie,Manufacturing , toys
8861,1.3,41.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a7a4b8da7ea43169012d8be/416x416.jpg?background=000000&cropX1=0&cropX2=1605&cropY1=271&cropY2=1877,Bianca Rinehart,Metals & Mining , trust fund
6219,1.3,30.0,Female,Australia,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269,Ginia Rinehart,Metals & Mining , trust fund
3007,1.3,65.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992,Alexander Rovt,Manufacturing ," fertilizer, real estate"
8130,1.3,80.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a7c6cb331358e4955acecac/416x416.jpg?background=000000&cropX1=137&cropX2=3925&cropY1=394&cropY2=4183,Lily Safra,Finance and Investments , banking
7866,1.3,72.0,Female,Turkey,https://specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584,Deniz Sahenk,Diversified , diversified
2805,1.3,,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e1c0131358e4955ad10a9/416x416.jpg?background=000000&cropX1=2030&cropX2=5379&cropY1=270&cropY2=3616,Karin Schick,Technology , information technology
4547,1.3,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a908f4831358e79a28a1f00/416x416.jpg?background=000000&cropX1=1703&cropX2=3960&cropY1=354&cropY2=2613,Leonard Schleifer,Healthcare , pharmaceuticals
7998,1.3,72.0,Male,None,https://specials-images.forbesimg.com/imageserve/56c9cd37e4b062f6b59a2c63/416x416.jpg?background=000000&cropX1=2&cropX2=701&cropY1=226&cropY2=925,Dieter Schnabel,Manufacturing , chemicals
2616,1.3,66.0,Male,India,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Bhadresh Shah,Manufacturing , engineering
5115,1.3,63.0,Male,China,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Shao Qinxiang,Manufacturing , diversified
2631,1.3,47.0,None,China,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Eric Ya Shen,Technology , online apparel retail
9747,1.3,92.0,Male,None,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Nobutoshi Shimamura,Fashion & Retail , retail
1758,1.3,48.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8df65b31358e4955adff84/416x416.jpg?background=000000&cropX1=189&cropX2=1135&cropY1=0&cropY2=945,Shum Chiu Hung,Real Estate , real estate
9150,1.3,78.0,Male,None,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,Helmut Sohmen,Logistics , shipping
2567,1.3,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,Sun Qinghuan,Technology , lighting
7849,1.3,68.0,None,China,https://specials-images.forbesimg.com/imageserve/589db1eca7ea431f32192f04/416x416.jpg?background=000000&cropX1=89&cropX2=730&cropY1=105&cropY2=746,Sun Yinhuan,Real Estate , real estate
7468,1.3,68.0,None,None,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875,Djoko Susanto,Fashion & Retail , supermarkets
1278,1.3,61.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875,Erol Tabanca,Construction & Engineering , Construction
1730,1.3,72.0,Male,None,https://specials-images.forbesimg.com/imageserve/58ad888b31358e1a35abd0bf/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=63&cropY2=807,Alexander Tedja,Real Estate , real estate
3725,1.3,90.0,Female,USA,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Wilma Tisch,Finance and Investments , diversified
8011,1.3,54.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Ayhan Tosyali,Metals & Mining , steel
6410,1.3,52.0,Male,Turkey,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Fatih Tosyali,Metals & Mining , steel
6924,1.3,57.0,Male,None,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,Tran Dinh Long,Manufacturing ," steel, heavy industry"
5030,1.3,68.0,Male,None,https://specials-images.forbesimg.com/imageserve/58cc4ea831358e1a35ad3866/416x416.jpg?background=000000&cropX1=188&cropX2=689&cropY1=140&cropY2=641,Tsai Ming-Kai,Technology , semiconductors
3845,1.3,54.0,Male,Czech Republic,https://specials-images.forbesimg.com/imageserve/5a7dd4e9a7ea431690131787/416x416.jpg?background=000000&cropX1=1134&cropX2=2843&cropY1=0&cropY2=1710,Pavel Tykac,Metals & Mining , coal mines
6956,1.3,57.0,Female,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Jayshree Ullal,Technology , technology
8683,1.3,77.0,Male,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Wan Long,Food and Beverage , food
6771,1.3,67.0,None,China,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Wang Muqing,Automotive , auto distribution
2876,1.3,68.0,Male,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Wang Yong,Food and Beverage , food sweeteners
5649,1.3,31.0,Female,None,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Hope Welker,Metals & Mining , trust fund
5759,1.3,52.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d08c7a7ea431690130db0/416x416.jpg?background=000000&cropX1=823&cropX2=3492&cropY1=0&cropY2=2667,Wen Yibo,Service , wastewater treatment
3389,1.3,71.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a90b07531358e79a28a2165/416x416.jpg?background=000000&cropX1=4&cropX2=2083&cropY1=210&cropY2=2290,Stephen T. Winn,Real Estate , real estate services
1393,1.3,83.0,Male,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,Gordon Wu,Real Estate , real estate
8181,1.3,44.0,Female,People's Republic of China,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,Wu Lanlan,Manufacturing , packaging
8792,1.3,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,Xu Ziquan,Technology , software
6445,1.3,,Female,None,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569,Yang Meirong,Service , education
1281,1.3,58.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583,Yang Tingdong,Food and Beverage , brewery
1833,1.3,60.0,None,China,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583,You Xiaoping,Manufacturing ," chemicals, spandex"
1431,1.3,58.0,Male,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Yu Peidi,Real Estate , real estate
9820,1.3,52.0,Male,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Yu Qibing,Manufacturing , glass
9171,1.3,56.0,Male,None,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,Yu Yunxin,Fashion & Retail , costume jewelry
9814,1.3,55.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067,Zan Shengda,Diversified , diversified
7019,1.3,66.0,None,None,https://specials-images.forbesimg.com/imageserve/beb773dd7c933c68e881a0d5b72f89ae/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,Zhang Guiping,Real Estate , real estate
3054,1.3,51.0,Male,None,https://specials-images.forbesimg.com/imageserve/589f2d6e31358e1a35ab274c/416x416.jpg?background=000000&cropX1=43&cropX2=703&cropY1=192&cropY2=853,Zhao Weiguo,Technology , IT products
4097,1.3,57.0,Male,None,https://specials-images.forbesimg.com/imageserve/562a57ede4b0ffa7afe63004/416x416.jpg?background=000000&cropX1=105&cropX2=744&cropY1=82&cropY2=722,Zheng Jianjiang,Manufacturing , electrical equipment
8882,1.2,58.0,Male,Qatar,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782,Hamad Bin Jassim Bin Jaber Al Thani,Finance and Investments , investments
2768,1.2,,Male,None,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782,Fawzi Al-Kharafi,Diversified , diversified
9725,1.2,,Male,None,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782,Mohannad Al-Kharafi,Diversified , diversified
2645,1.2,64.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/58a27c03a7ea431f32197606/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=77&cropY2=820,Isak Andic,Fashion & Retail , fashion retail
6032,1.2,46.0,Male,USA,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828,Marc Andreessen,Finance and Investments , venture capital investing
5413,1.2,55.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828,Jose Maria Aristrain,Metals & Mining , Steel
5832,1.2,81.0,None,None,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828,Thomas Bailey,Finance and Investments , money management
2623,1.2,67.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f22814bbe6f2652f52e70/416x416.jpg?background=000000&cropX1=623&cropX2=3280&cropY1=11&cropY2=2666,Harindarpal Banga,Finance and Investments , commodities
7965,1.2,55.0,Female,Russia,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727,Elena Baturina,Construction & Engineering ," investments, real estate"
1578,1.2,72.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727,Eduardo Belmont Anderson,Fashion & Retail , cosmetics
5517,1.2,45.0,Male,Poland,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727,Tomasz Biernacki,Fashion & Retail , supermarkets
5743,1.2,74.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727,Zadik Bino,Diversified ," banking, oil"
7404,1.2,58.0,Male,None,https://specials-images.forbesimg.com/imageserve/56a03e89e4b0ed854f529426/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,Brett Blundy,Fashion & Retail ," retail, agribusiness"
4214,1.2,56.0,None,Ukraine,https://specials-images.forbesimg.com/imageserve/56cc590ce4b062f6b59a507b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=156&cropY2=899,Henadiy Boholyubov,Diversified ," banking, investments"
5894,1.2,75.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a9095bc31358e79a28a1f8c/416x416.jpg?background=000000&cropX1=163&cropX2=1805&cropY1=0&cropY2=1641,Charles Brandes,Finance and Investments , money management
9717,1.2,48.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f046b31358e4955ad1737/416x416.jpg?background=000000&cropX1=686&cropX2=3522&cropY1=12&cropY2=2848,Amit Burman,Food and Beverage , consumer goods
5019,1.2,49.0,Male,China,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,Cai Dongqing,Media & Entertainment , animation
3131,1.2,47.0,Male,None,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,Chen Bo,Energy , wind power generation
5612,1.2,34.0,Male,China,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256,Cheng Wei,Service , ride-hailing service
7344,1.2,66.0,Male,Thailand,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256,Phongthep Chiaravanont,Diversified , diversified
2470,1.2,67.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f2e6631358e4955ad1a04/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=17&cropY2=617,Kochouseph Chittilappilly,Manufacturing , manufacturing
3513,1.2,61.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a7c86f34bbe6f2652f500f2/416x416.jpg?background=000000&cropX1=9&cropX2=1956&cropY1=365&cropY2=2313,Chu Jinfu,Manufacturing , electrical equipment
9094,1.2,71.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7a257ba7ea43169012d53c/416x416.jpg?background=000000&cropX1=766&cropX2=3435&cropY1=0&cropY2=2667,Eduardo Costantini,Real Estate , real estate
7056,1.2,52.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8115774bbe6f2652f5450a/416x416.jpg?background=000000&cropX1=1050&cropX2=4221&cropY1=14&cropY2=3188,Sol Daurella,Food and Beverage , Coca-Cola
7931,1.2,52.0,Male,None,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733,Philip Day,Fashion & Retail , clothing retail
8364,1.2,55.0,Male,Spain,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733,D. Leopoldo Del Pino Y Calvo-Sotelo,Construction & Engineering , construction
6353,1.2,63.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropX1=0&cropX2=1598&cropY1=2&cropY2=1600,Norbert Dentressangle,Logistics ," transport, logistics"
3578,1.2,77.0,None,None,https://specials-images.forbesimg.com/imageserve/5a8306e0a7ea431690136550/416x416.jpg?background=000000&cropX1=0&cropX2=1598&cropY1=2&cropY2=1600,Beda Diethelm,Healthcare , hearing aids
5587,1.2,59.0,Male,None,https://specials-images.forbesimg.com/imageserve/56cc6a95e4b062f6b59a5129/416x416.jpg?background=000000&cropX1=40&cropX2=712&cropY1=93&cropY2=765,Mark Dixon,Real Estate , office real estate
1501,1.2,60.0,Male,None,https://specials-images.forbesimg.com/imageserve/4c8c43f00e04cbd4ab49c7914c8439f7/416x416.jpg?background=000000&cropX1=201&cropX2=541&cropY1=21&cropY2=361,Henry Engelhardt,Finance and Investments , insurance
3615,1.2,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8751a34bbe6f2652f5cacf/416x416.jpg?background=000000&cropX1=863&cropX2=3423&cropY1=109&cropY2=2667,Fang Hongbo,Manufacturing , home appliances
9127,1.2,52.0,Male,Russia,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropX1=268&cropX2=2388&cropY1=0&cropY2=2119,Gleb Fetisov,Telecom , investments
7045,1.2,74.0,None,USA,https://specials-images.forbesimg.com/imageserve/5a80a73c4bbe6f2652f53e56/416x416.jpg?background=000000&cropX1=268&cropX2=2388&cropY1=0&cropY2=2119,Donald Foss,Automotive , auto loans
4451,1.2,67.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a90931d4bbe6f0fa82668f8/416x416.jpg?background=000000&cropX1=462&cropX2=3234&cropY1=61&cropY2=2832,Robert Friedland,Metals & Mining , mining
2746,1.2,77.0,None,None,https://specials-images.forbesimg.com/imageserve/5a9096ee4bbe6f0fa8266983/416x416.jpg?background=000000&cropX1=1485&cropX2=2684&cropY1=905&cropY2=2104,Donald Friese,Manufacturing , manufacturing
9137,1.2,64.0,None,None,https://specials-images.forbesimg.com/imageserve/562e5762e4b0ffa7afe645e2/416x416.jpg?background=000000&cropX1=0&cropX2=676&cropY1=171&cropY2=848,Fu Guangming,Food and Beverage , poultry
1457,1.2,44.0,None,Israel,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropX1=177&cropX2=639&cropY1=3&cropY2=465,Dan Gertler,Metals & Mining , mining
8658,1.2,74.0,Male,None,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropX1=177&cropX2=639&cropY1=3&cropY2=465,Dennis Gillings,Healthcare , drug testing
4480,1.2,33.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a9093ac4bbe6f0fa8266912/416x416.jpg?background=000000&cropX1=646&cropX2=1389&cropY1=412&cropY2=1154,Ryan Graves,Technology , uber
7393,1.2,53.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a97219931358e79a28a9b01/416x416.jpg?background=000000&cropX1=120&cropX2=4005&cropY1=549&cropY2=4432,Gu Wei,Manufacturing , consumer electronics
6742,1.2,74.0,Male,None,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropX1=18&cropX2=710&cropY1=3&cropY2=696,Alfredo Harp Helu,Finance and Investments , banking
4272,1.2,63.0,None,None,https://specials-images.forbesimg.com/imageserve/589fd2da4bbe6f0e5586906a/416x416.jpg?background=000000&cropX1=18&cropX2=710&cropY1=3&cropY2=696,Gudrun Heine,Healthcare , medical devices
1046,1.2,77.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7dedf131358e4955ad0a2e/416x416.jpg?background=000000&cropX1=126&cropX2=1289&cropY1=146&cropY2=1309,Francis Holder,Food and Beverage , bakeries
6650,1.2,65.0,Male,None,https://specials-images.forbesimg.com/imageserve/5b15b60b4bbe6f74868b92fb/416x416.jpg?background=000000&cropX1=61&cropX2=547&cropY1=23&cropY2=510,Hong Seok-Joh,Fashion & Retail , convenience stores
7947,1.2,75.0,Male,None,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,Douglas Hsu,Diversified , diversified
3199,1.2,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,Huang Jianrong,Metals & Mining , minerals
5474,1.2,57.0,Male,None,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,"B. Wayne Hughes, Jr.",Real Estate , storage facilities
2574,1.2,90.0,None,None,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,Daisy Igel,Energy ," gas, petrochemicals"
8224,1.2,76.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropX1=107&cropX2=2021&cropY1=56&cropY2=1972,Thomas James,Finance and Investments , finance
1583,1.2,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropX1=107&cropX2=2021&cropY1=56&cropY2=1972,Jiang Ganjun,Manufacturing , home & office products
6439,1.2,54.0,Male,None,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756,Jiang Zhaobai,Real Estate , real estate
3963,1.2,65.0,None,None,https://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756,Jin Huiming,Real Estate , real estate
7941,1.2,57.0,Male,None,https:http://specials-images.forbesimg.com/imageserve/f1c1ff9778a03817c0d1e06535d75074/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=28&cropY2=400,Ajay Kalsi,Energy , oil & gas
9791,1.2,78.0,Female,None,https://specials-images.forbesimg.com/imageserve/5a7e178da7ea431690132242/416x416.jpg?background=000000&cropX1=840&cropX2=2012&cropY1=358&cropY2=1531,Helga Kellerhals,Fashion & Retail , electronics retailer
9452,1.2,48.0,Male,None,https://specials-images.forbesimg.com/imageserve/589f64fa4bbe6f0e55868ce7/416x416.jpg?background=000000&cropX1=134&cropX2=609&cropY1=68&cropY2=543,King Pak Fu,Real Estate , real estate
6637,1.2,46.0,Male,None,https://specials-images.forbesimg.com/imageserve/5a80c130a7ea431690133c91/416x416.jpg?background=000000&cropX1=80&cropX2=3020&cropY1=30&cropY2=2971,Sergei Kolesnikov,Manufacturing , building materials
8806,1.2,71.0,None,None,https://specials-images.forbesimg.com/imageserve/5a7f246431358e4955ad18c8/416x416.jpg?background=000000&cropX1=1726&cropX2=2644&cropY1=453&cropY2=1370,Hemendra Kothari,Finance and Investments , Financial Services
