id,worth in Billion USD,age,gender,Country,image,name,industry,company_name,GDP in Billions USD
3444,2.2,83.0,None,China,https://specials-images.forbesimg.com/imageserve/56c60829e4b062f6b59a0b50/416x416.jpg?background=000000&cropX1=55&cropX2=718&cropY1=174&cropY2=838,Wu Zhigang,Food and Beverage , bakery chain,13608.152
9919,2.2,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/b503b236a2b585fd51be8e054fcf03b3/416x416.jpg?background=000000&cropX1=127&cropX2=739&cropY1=124&cropY2=736,Xiao Wenge,Media & Entertainment , entertainment,13608.152
9931,2.1,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cf2ad4bbe6f2652f510b3/416x416.jpg?background=000000&cropX1=3&cropX2=1134&cropY1=6&cropY2=1138,Wang Changtian,Media & Entertainment ," TV, movie production",13608.152
4809,2.1,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/589de75931358e1a35ab137c/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,Ye Cheng,Diversified , conglomerate,13608.152
6823,2.1,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/6f98bef92dfa940abaa376847526947c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,Zhu Gongshan,Manufacturing , solar panel materials,13608.152
1688,2.0,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7e0e534bbe6f2652f5252d/416x416.jpg?background=000000&cropX1=0&cropX2=2546&cropY1=745&cropY2=3290,Hu Kaijun,Healthcare , pharmaceuticals,13608.152
5367,2.0,74.0,Male,China,https:http://specials-images.forbesimg.com/imageserve/56c6960fe4b062f6b59a146c/416x416.jpg?background=000000&cropX1=279&cropX2=635&cropY1=314&cropY2=670,Ren Zhengfei,Telecom , telecom equipment,13608.152
3325,2.0,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,Wang Liping,Manufacturing , hydraulic machinery,13608.152
6770,2.0,69.0,Male,China,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754,Wang Xicheng,Manufacturing , tires,13608.152
1719,2.0,56.0,None,China,https://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=18&cropY2=758,Zhu Baoguo,Healthcare , pharmaceuticals,13608.152
9579,1.9,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/589de4a6a7ea431f3219329f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870,Wang Qingtao,Metals & Mining , steel smelting,13608.152
4739,1.8,69.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7bbd8831358e4955ace31a/416x416.jpg?background=000000&cropX1=377&cropX2=2396&cropY1=55&cropY2=2073,An Kang,Healthcare , pharmaceuticals,13608.152
8001,1.8,65.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7f85704bbe6f2652f5331d/416x416.jpg?background=000000&cropX1=387&cropX2=2671&cropY1=107&cropY2=2393,Dou Zhenggang,Diversified ," energy, chemicals",13608.152
6601,1.8,53.0,None,China,https://specials-images.forbesimg.com/imageserve/5a8dfac04bbe6f2652f62cb1/416x416.jpg?background=000000&cropX1=727&cropX2=3713&cropY1=0&cropY2=2984,Yao Kuizhang,Food and Beverage , beverages,13608.152
8426,1.7,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ce3cd31358e4955acfbb2/416x416.jpg?background=000000&cropX1=11&cropX2=1812&cropY1=155&cropY2=1956,Ou Zongrong,Real Estate , real estate,13608.152
9707,1.7,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ce86231358e4955acfbed/416x416.jpg?background=000000&cropX1=28&cropX2=3368&cropY1=952&cropY2=4290,Qi Jinxing,Real Estate , real estate,13608.152
9177,1.7,62.0,None,China,https://specials-images.forbesimg.com/imageserve/562e5709e4b0ffa7afe645de/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=103&cropY2=846,Wang Chaobin,Real Estate , real estate,13608.152
3149,1.7,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/562e5709e4b0ffa7afe645de/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=103&cropY2=846,Wang Yanqing,Manufacturing , electrical equipment,13608.152
8042,1.7,48.0,Female,China,https://specials-images.forbesimg.com/imageserve/363e7bc321591a10e36706087ef904de/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=348&cropY2=1091,Zhang Xiaojuan,Logistics , logistics,13608.152
1783,1.6,65.0,Female,China,https://specials-images.forbesimg.com/imageserve/178c9756ea81a7e86d7fb10dd7be09b9/416x416.jpg?background=000000&cropX1=35&cropX2=719&cropY1=42&cropY2=727,Lei Jufang,Healthcare , pharmaceuticals,13608.152
3673,1.6,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/589d23b131358e1a35ab0b56/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=90&cropY2=831,Liu Hanyuan,Food and Beverage , agribusiness,13608.152
3565,1.6,61.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a9725ac4bbe6f0fa826ee2b/416x416.jpg?background=000000&cropX1=54&cropX2=1245&cropY1=217&cropY2=1408,Ni Zugen,Manufacturing , appliances,13608.152
9219,1.6,49.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8f089e31358e79a289ff38/416x416.jpg?background=000000&cropX1=543&cropX2=2766&cropY1=445&cropY2=2667,Su Weizhong,Energy ," oil, fertilizers",13608.152
4293,1.6,49.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d09b131358e4955acfcf0/416x416.jpg?background=000000&cropX1=9&cropX2=1559&cropY1=33&cropY2=1584,Wong Kwong Yu,Fashion & Retail , retail,13608.152
7502,1.6,46.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7e66254bbe6f2652f52a49/416x416.jpg?background=000000&cropX1=103&cropX2=1435&cropY1=92&cropY2=1424,Yu Rong,Healthcare , health clinics,13608.152
4176,1.6,75.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d285331358e4955acfe2b/416x416.jpg?background=000000&cropX1=1821&cropX2=5472&cropY1=0&cropY2=3648,Zhou Yaoting,Diversified ," apparel, real estate",13608.152
3454,1.5,55.0,None,China,https://specials-images.forbesimg.com/imageserve/871285167e7dcc8b92191ae50f6c442b/416x416.jpg?background=000000&cropX1=27&cropX2=695&cropY1=0&cropY2=669,Che Fengsheng,Healthcare , pharmaceuticals,13608.152
3391,1.5,52.0,None,China,https://specials-images.forbesimg.com/imageserve/871285167e7dcc8b92191ae50f6c442b/416x416.jpg?background=000000&cropX1=27&cropX2=695&cropY1=0&cropY2=669,Chen Qingzhou,Telecom , communications equipment,13608.152
8435,1.5,59.0,Male,China,https://specials-images.forbesimg.com/imageserve/56c68b36e4b062f6b59a1448/416x416.jpg?background=000000&cropX1=0&cropX2=731&cropY1=124&cropY2=856,Huang Qiaoling,Media & Entertainment , amusement parks,13608.152
3226,1.5,55.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a86c00e31358e4955ad9b06/416x416.jpg?background=000000&cropX1=446&cropX2=2439&cropY1=9&cropY2=2000,Li Yihai,Healthcare , pharmaceuticals,13608.152
9265,1.5,48.0,Male,China,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,Ou Zonghong,Real Estate , real estate,13608.152
6165,1.5,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875,Wong Hong King,Real Estate , real estate,13608.152
9886,1.5,63.0,None,China,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Zhang Hongwei,Diversified ," oil, banking",13608.152
6887,1.5,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a875da14bbe6f2652f5cc16/416x416.jpg?background=000000&cropX1=790&cropX2=3782&cropY1=244&cropY2=3234,Zhang Tao,Fashion & Retail , e-commerce,13608.152
5315,1.4,42.0,None,China,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Chen Liying,Logistics , package delivery,13608.152
6385,1.4,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Chen Tianqiao,Technology , online games,13608.152
8225,1.4,50.0,Male,China,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775,Li Liangbin,Manufacturing , lithium,13608.152
9288,1.4,50.0,None,China,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,Ma Hong,Fashion & Retail , fashion retail,13608.152
2692,1.4,48.0,None,China,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854,Wang Jianfeng,Automotive , auto parts,13608.152
4777,1.4,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/58864f9c5ce6b0e1785051fdc8c26f09/416x416.jpg?background=000000&cropX1=6&cropX2=740&cropY1=153&cropY2=888,Wang Jing,Telecom , telecom services,13608.152
8625,1.4,43.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a80a54fa7ea431690133afd/416x416.jpg?background=000000&cropX1=31&cropX2=790&cropY1=43&cropY2=801,Zeng Kaitian,Technology , online games,13608.152
1527,1.4,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8dfe6a4bbe6f2652f62d58/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=44&cropY2=764,Zhang Yubai,Food and Beverage , wine,13608.152
3157,1.4,,None,China,https://specials-images.forbesimg.com/imageserve/5a7d26554bbe6f2652f51297/416x416.jpg?background=000000&cropX1=789&cropX2=3360&cropY1=97&cropY2=2670,Changpeng Zhao,Finance and Investments , cryptocurrency,13608.152
3838,1.4,52.0,Male,China,https://specials-images.forbesimg.com/imageserve/2ab35b49b2ece993fb88ee046c098dea/416x416.jpg?background=000000&cropX1=42&cropX2=744&cropY1=44&cropY2=747,Zhu Wenchen,Healthcare , pharmaceuticals,13608.152
1822,1.3,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/c117a242f07351ebadec8a87798f7239/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=89&cropY2=832,Fu Meicheng,Media & Entertainment ," TV shows, movies",13608.152
9461,1.3,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a971fefa7ea434a0c279871/416x416.jpg?background=000000&cropX1=80&cropX2=858&cropY1=571&cropY2=1348,Don Gao,Manufacturing , power tools,13608.152
5115,1.3,63.0,Male,China,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Shao Qinxiang,Manufacturing , diversified,13608.152
2631,1.3,47.0,None,China,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Eric Ya Shen,Technology , online apparel retail,13608.152
1758,1.3,48.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8df65b31358e4955adff84/416x416.jpg?background=000000&cropX1=189&cropX2=1135&cropY1=0&cropY2=945,Shum Chiu Hung,Real Estate , real estate,13608.152
2567,1.3,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744,Sun Qinghuan,Technology , lighting,13608.152
7849,1.3,68.0,None,China,https://specials-images.forbesimg.com/imageserve/589db1eca7ea431f32192f04/416x416.jpg?background=000000&cropX1=89&cropX2=730&cropY1=105&cropY2=746,Sun Yinhuan,Real Estate , real estate,13608.152
6771,1.3,67.0,None,China,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863,Wang Muqing,Automotive , auto distribution,13608.152
1833,1.3,60.0,None,China,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583,You Xiaoping,Manufacturing ," chemicals, spandex",13608.152
5019,1.2,49.0,Male,China,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807,Cai Dongqing,Media & Entertainment , animation,13608.152
5612,1.2,34.0,Male,China,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256,Cheng Wei,Service , ride-hailing service,13608.152
3615,1.2,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8751a34bbe6f2652f5cacf/416x416.jpg?background=000000&cropX1=863&cropX2=3423&cropY1=109&cropY2=2667,Fang Hongbo,Manufacturing , home appliances,13608.152
3199,1.2,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,Huang Jianrong,Metals & Mining , minerals,13608.152
1583,1.2,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a90aee6a7ea434a0c2723e7/416x416.jpg?background=000000&cropX1=107&cropX2=2021&cropY1=56&cropY2=1972,Jiang Ganjun,Manufacturing , home & office products,13608.152
7508,1.2,67.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108,Li Rucheng,Fashion & Retail , apparel,13608.152
8159,1.2,50.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947,Liu Jiang,Energy , gas,13608.152
2204,1.2,51.0,None,China,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927,Peng Hao,Manufacturing , electronics,13608.152
4983,1.2,68.0,Male,China,https://specials-images.forbesimg.com/imageserve/52fe6d2bf24e45432177784f7e1b8666/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,Wu Yiling,Healthcare , pharmaceuticals,13608.152
8403,1.2,63.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7d1414a7ea431690130e10/416x416.jpg?background=000000&cropX1=11&cropX2=2402&cropY1=394&cropY2=2784,Xiu Laigui,Healthcare , pharmaceuticals,13608.152
7858,1.2,60.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a875cf5a7ea43169013b8e5/416x416.jpg?background=000000&cropX1=394&cropX2=2762&cropY1=290&cropY2=2656,Yang Shaopeng,Logistics , Shipping,13608.152
3664,1.2,82.0,None,China,https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756,Zhang Jingzhang,Manufacturing , precision machinery,13608.152
6247,1.2,58.0,None,China,https://specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793,Zhang Keqiang,Real Estate , real estate,13608.152
6377,1.2,61.0,Male,China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Zhang Zhangsun,Real Estate , real estate,13608.152
4362,1.2,83.0,Male,China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Zhou Bajin,Manufacturing , auto parts,13608.152
6196,1.2,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Zhou Wenyu,Real Estate , real estate,13608.152
6212,1.1,,Female,China,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Bu Yang,Fashion & Retail , retail,13608.152
7299,1.1,54.0,Male,China,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,Chen Shiliang,Manufacturing , polyester,13608.152
2352,1.1,45.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8df6ed31358e4955adff90/416x416.jpg?background=000000&cropX1=548&cropX2=1940&cropY1=74&cropY2=1466,Dang Yanbao,Metals & Mining , coal,13608.152
2119,1.1,60.0,None,China,https://specials-images.forbesimg.com/imageserve/562a69d7e4b0ffa7afe6323f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794,Fu Kwan,Diversified ," real estate, diversified",13608.152
4264,1.1,64.0,Male,China,https://specials-images.forbesimg.com/imageserve/589d034331358e1a35ab0a6c/416x416.jpg?background=000000&cropX1=63&cropX2=656&cropY1=176&cropY2=769,Huang Wen Tsai,Real Estate , real estate,13608.152
6721,1.1,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/589d0b2c31358e1a35ab0acb/416x416.jpg?background=000000&cropX1=21&cropX2=715&cropY1=56&cropY2=751,Lam Lung On,Real Estate , real estate,13608.152
6122,1.1,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8df8614bbe6f2652f62c5c/416x416.jpg?background=000000&cropX1=19&cropX2=2906&cropY1=905&cropY2=3794,Li Weiguo,Manufacturing , construction materials,13608.152
8839,1.1,86.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cd16631358e4955acfa40/416x416.jpg?background=000000&cropX1=459&cropX2=3130&cropY1=11&cropY2=2684,Liang Shezeng,Real Estate , real estate,13608.152
8798,1.1,49.0,None,China,https://specials-images.forbesimg.com/imageserve/5a7cc1184bbe6f2652f50974/416x416.jpg?background=000000&cropX1=1164&cropX2=2583&cropY1=164&cropY2=1582,Jonathan Lu,Technology , e-commerce,13608.152
7265,1.1,61.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a7ce4d34bbe6f2652f50f9c/416x416.jpg?background=000000&cropX1=1566&cropX2=2400&cropY1=491&cropY2=1325,Peng Jianhu,Media & Entertainment , tourism,13608.152
5485,1.1,56.0,None,China,https://specials-images.forbesimg.com/imageserve/43cf0251db56b4feefcd4ddd877d09ed/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=31&cropY2=772,Xia Zuoquan,Automotive , automobiles,13608.152
9308,1.0,62.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a8df6004bbe6f2652f62c45/416x416.jpg?background=000000&cropX1=0&cropX2=2158&cropY1=107&cropY2=2267,Chen Jianming,Real Estate , real estate,13608.152
2710,1.0,53.0,Male,China,https://specials-images.forbesimg.com/imageserve/5a80a4ea4bbe6f2652f53e3a/416x416.jpg?background=000000&cropX1=5&cropX2=2700&cropY1=110&cropY2=2805,He Simo,Manufacturing , power supply manufacturer,13608.152
5162,1.0,56.0,Male,China,https://specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/416x416.jpg?background=000000&cropX1=39&cropX2=744&cropY1=32&cropY2=738,Jiang Wei,Healthcare , pharmaceuticals,13608.152
2226,1.0,49.0,Male,China,https://specials-images.forbesimg.com/imageserve/396ac9be937f8a7a801b375df40ec151/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=3&cropY2=746,Yang Jianxin,Technology , apparel,13608.152
8602,1.0,53.0,None,China,https://specials-images.forbesimg.com/imageserve/064a602f59f8656c7e2a1765a579be37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=219&cropY2=963,Yao Xinyi,Diversified , air conditioning,13608.152
2797,1.0,51.0,Male,China,https://specials-images.forbesimg.com/imageserve/064a602f59f8656c7e2a1765a579be37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=219&cropY2=963,Zhao Xiaoqiang,Fashion & Retail ," fashion, entertainment",13608.152
6354,40.1,61.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f3b7931358e4955ad1a39/416x416.jpg?background=000000&cropX1=5&cropX2=1013&cropY1=214&cropY2=1223,Mukesh Ambani,Energy ," petrochemicals, oil & gas",2726.323
7332,10.0,63.0,None,India,https://specials-images.forbesimg.com/imageserve/59d3d5c431358e542c0344ae/416x416.jpg?background=000000&cropX1=765&cropX2=2549&cropY1=102&cropY2=1887,Radhakishan Damani,Finance and Investments ," investments, retail",2726.323
9726,6.3,76.0,None,India,https:http://specials-images.forbesimg.com/imageserve/0b7489a98478ffa10c1fd6d222657941/416x416.jpg?background=000000&cropX1=31&cropX2=744&cropY1=66&cropY2=780,Vikram Lal,Automotive , motorcycles,2726.323
8926,6.2,74.0,None,India,https://specials-images.forbesimg.com/imageserve/5a7f401931358e4955ad1aa8/416x416.jpg?background=000000&cropX1=4&cropX2=1854&cropY1=296&cropY2=2147,Nusli Wadia,Food and Beverage , consumer goods,2726.323
3553,5.0,67.0,None,India,https://specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624,Subhash Chandra,Media & Entertainment , media,2726.323
2245,4.5,,None,India,https://specials-images.forbesimg.com/imageserve/55f77d16e4b0ffa7afe49443/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=224&cropY2=968,Kapil & Rahul Bhatia,Service , airlines,2726.323
8147,3.9,64.0,Male,India,https://specials-images.forbesimg.com/imageserve/852181c7f225b2df196d085d65487095/416x416.jpg?background=000000&cropX1=89&cropX2=704&cropY1=81&cropY2=697,Ravi Pillai,Construction & Engineering , construction,2726.323
4468,3.3,64.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f094931358e4955ad1774/416x416.jpg?background=000000&cropX1=1189&cropX2=3858&cropY1=0&cropY2=2667,Anil Agarwal,Metals & Mining ," mining, metals",2726.323
6704,3.3,75.0,Male,India,https://specials-images.forbesimg.com/imageserve/c01e374c2f9f59b8ef40099b563fc188/416x416.jpg?background=000000&cropX1=238&cropX2=660&cropY1=174&cropY2=596,Ashwin Dani,Manufacturing , paints,2726.323
2708,3.0,84.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f2412a7ea43169013296c/416x416.jpg?background=000000&cropX1=86&cropX2=842&cropY1=76&cropY2=832,Hasmukh Chudgar,Healthcare , pharmaceuticals,2726.323
6507,2.9,67.0,Female,India,https://specials-images.forbesimg.com/imageserve/5a7f5040a7ea431690132bc3/416x416.jpg?background=000000&cropX1=27&cropX2=809&cropY1=55&cropY2=836,Smita Crishna-Godrej,Diversified , consumer goods,2726.323
7703,2.9,76.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f0291a7ea4316901327d2/416x416.jpg?background=000000&cropX1=984&cropX2=2853&cropY1=4&cropY2=1873,Adi Godrej,Diversified , consumer goods,2726.323
6127,2.7,59.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f08f14bbe6f2652f52d0b/416x416.jpg?background=000000&cropX1=202&cropX2=2287&cropY1=0&cropY2=2084,Anil Ambani,Diversified , diversified,2726.323
7211,2.4,61.0,Male,India,https://specials-images.forbesimg.com/imageserve/59d3db1aa7ea436b47b3627e/416x416.jpg?background=000000&cropX1=1997&cropX2=3163&cropY1=446&cropY2=1612,Sunny Varkey,Service , education,2726.323
6469,2.2,72.0,Female,India,https://specials-images.forbesimg.com/imageserve/57dc48144bbe6f6781c51190/416x416.jpg?background=000000&cropX1=24&cropX2=716&cropY1=153&cropY2=846,Vinod & Anil Rai Gupta,Manufacturing , electrical equipment,2726.323
4867,2.1,57.0,None,India,https://specials-images.forbesimg.com/imageserve/59d3deb14bbe6f37dd9fea04/416x416.jpg?background=000000&cropX1=986&cropX2=3052&cropY1=943&cropY2=3009,Sanjiv Goenka,Diversified , diversified,2726.323
8666,2.0,81.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f564631358e4955ad1c11/416x416.jpg?background=000000&cropX1=339&cropX2=1931&cropY1=300&cropY2=1893,Vivek Chand Burman,Food and Beverage , consumer goods,2726.323
9765,2.0,62.0,Male,India,https://specials-images.forbesimg.com/imageserve/59cc15df4bbe6f37dd9f9282/416x416.jpg?background=000000&cropX1=479&cropX2=2410&cropY1=4&cropY2=1936,Ramesh Juneja,Healthcare , pharmaceuticals,2726.323
7551,1.8,63.0,Male,India,https:http://specials-images.forbesimg.com/imageserve/57d890984bbe6f6781c4f0e2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=187&cropY2=931,Senapathy Gopalakrishnan,Technology , software services,2726.323
8822,1.7,81.0,Male,India,https:http://specials-images.forbesimg.com/imageserve/57d88a054bbe6f6781c4f094/416x416.jpg?background=000000&cropX1=43&cropX2=744&cropY1=0&cropY2=701,Yusuf Hamied,Healthcare , pharmaceuticals,2726.323
9484,1.7,89.0,None,India,https://specials-images.forbesimg.com/imageserve/bf1741ac1959019444c9f5a8a89a413d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=55&cropY2=799,Devendra Jain,Manufacturing , chemicals,2726.323
6781,1.5,61.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f265aa7ea431690132981/416x416.jpg?background=000000&cropX1=31&cropX2=620&cropY1=0&cropY2=589,Joy Alukkas,Fashion & Retail , jewelry,2726.323
8571,1.5,41.0,Male,India,https://specials-images.forbesimg.com/imageserve/59cc1beea7ea434a34f46d83/416x416.jpg?background=000000&cropX1=0&cropX2=426&cropY1=19&cropY2=445,Shamsheer Vayalil,Healthcare , healthcare,2726.323
5081,1.4,69.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a8f033d4bbe6f0fa82645d1/416x416.jpg?background=000000&cropX1=178&cropX2=3434&cropY1=600&cropY2=3859,R.G. Chandramogan,Food and Beverage , dairy,2726.323
3518,1.4,51.0,Male,India,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745,Balkrishan Goenka,Manufacturing , textiles,2726.323
6850,1.4,55.0,Male,India,https://specials-images.forbesimg.com/imageserve/5a7f1b6b31358e4955ad186c/416x416.jpg?background=000000&cropX1=7&cropX2=2978&cropY1=156&cropY2=3129,Dinesh Nandwana,Technology , software services,2726.323
3890,1.4,75.0,None,India,https://specials-images.forbesimg.com/imageserve/b6a4b0d26940920c26d510c6ec17bbf6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852,Subhash Runwal,Real Estate , real estate,2726.323
